CustID,AccountID,Balance,Interest,Type
1009366,16097,2801.09,1,Saving Account
1009370,13714,1737.78,1,Saving Account
1009374,15069,1400.54,4,Saving Account
1009376,24169,1812.72,1,Saving Account
1009377,16097,2626.23,1,Saving Account
1009378,5493,3700.37,7,Saving Account
1009384,17284,1363.07,3,Saving Account
1009388,4007,3475.55,4,Saving Account
1009389,16868,1625.36,5,Saving Account
1009389,16868,1625.36,5,Saving Account
1009391,946,806.44,5,Saving Account
1009391,946,806.44,5,Saving Account
1009396,10790,3250.73,3,Saving Account
1009398,20297,1612.87,5,Saving Account
1009399,2892,1612.87,4,Saving Account
1009402,110,1612.87,3,Saving Account
1009402,22840,1612.87,1,Saving Account
1009405,2721,1475.48,4,Saving Account
1009411,15246,3400.61,2,Saving Account
1009420,10504,3375.63,6,Saving Account
1009423,1235,2851.05,3,Saving Account
1009424,354,1800.23,4,Saving Account
1009425,4476,2801.09,4,Saving Account
1009426,14841,1475.48,2,Saving Account
1009429,4969,2801.09,2,Saving Account
1009431,12441,2826.07,7,Saving Account
1009434,6689,2925.99,4,Saving Account
1009436,9431,1475.48,3,Saving Account
1009440,6955,908.72,7,Saving Account
1009440,13549,908.72,3,Saving Account
1009440,20548,908.72,6,Saving Account
1009445,8253,3075.87,6,Saving Account
1009452,7497,3275.71,6,Saving Account
1009454,5552,1075.25,4,Saving Account
1009455,13761,1662.83,7,Saving Account
1009457,18293,1712.8,1,Saving Account
1009460,16763,787.7,5,Saving Account
1009460,16763,787.7,5,Saving Account
1009461,18893,967,3,Saving Account
1009464,11570,2876.03,4,Saving Account
1009465,2549,1325.6,7,Saving Account
1009465,12455,1325.6,6,Saving Account
1009469,23024,812.68,7,Saving Account
1009469,23024,812.68,7,Saving Account
1009471,16996,1550.42,4,Saving Account
1009472,15278,2276.5,3,Saving Account
1009476,7080,812.68,3,Saving Account
1009476,7080,812.68,3,Saving Account
1009479,624,1275.64,2,Saving Account
1009480,3848,1288.13,5,Saving Account
1009481,12530,1550.42,7,Saving Account
1009484,6071,0,1,Saving Account
1009490,20166,3225.75,2,Saving Account
1009495,8038,3300.69,7,Saving Account
1009499,4856,1625.36,1,Saving Account
1009499,23044,1625.36,7,Saving Account
1009500,4249,2301.48,6,Saving Account
1009502,6135,2851.05,3,Saving Account
1009503,3431,1158.52,3,Saving Account
1009506,1131,1787.74,3,Saving Account
1009506,23810,1787.74,4,Saving Account
1009510,12725,2651.21,5,Saving Account
1009511,17345,1375.56,2,Saving Account
1009512,8615,1737.78,3,Saving Account
1009513,16420,1650.34,1,Saving Account
1009514,1692,3200.77,5,Saving Account
1009517,2782,1787.74,5,Saving Account
1009517,2782,1787.74,5,Saving Account
1009521,4260,2576.27,6,Saving Account
1009523,2,1662.83,2,Saving Account
1009525,12532,2426.39,1,Saving Account
1009534,23002,942.02,3,Saving Account
1009540,4818,3100.85,7,Saving Account
1009545,15553,3375.63,1,Saving Account
1009546,19384,1450.5,5,Saving Account
1009546,19384,1450.5,5,Saving Account
1009549,24151,2801.09,1,Saving Account
1009551,11031,3075.87,6,Saving Account
1009552,19304,3050.89,7,Saving Account
1009553,23117,3275.71,4,Saving Account
1009555,11467,1275.64,4,Saving Account
1009557,6206,1091.9,6,Saving Account
1009558,17242,1612.87,6,Saving Account
1009559,22813,1525.44,1,Saving Account
1009560,6077,2876.03,2,Saving Account
1009564,10803,2975.95,7,Saving Account
1009568,10803,3075.87,7,Saving Account
1009573,21713,3250.73,4,Saving Account
1009574,22246,1650.34,1,Saving Account
1009575,4519,1587.89,1,Saving Account
1009579,4259,3375.63,6,Saving Account
1009580,5814,3600.45,5,Saving Account
1009581,19935,3200.77,2,Saving Account
1009582,3892,2701.17,3,Saving Account
1009583,19066,2851.05,7,Saving Account
1009584,3797,1512.95,3,Saving Account
1009586,3677,0,3,Saving Account
1009588,16721,0,6,Saving Account
1009594,22954,1650.34,4,Saving Account
1009595,17152,808.8,1,Saving Account
1009613,21001,1183.5,7,Saving Account
1009616,2144,1675.32,2,Saving Account
1009617,13384,1100.23,1,Saving Account
1009619,23873,2676.19,1,Saving Account
1009623,2250,2226.54,2,Saving Account
1009625,4276,1675.32,6,Saving Account
1009634,1752,1650.34,4,Saving Account
1009635,10840,3300.69,2,Saving Account
1009638,21942,1325.6,1,Saving Account
1009644,24187,1725.29,1,Saving Account
1009648,13398,1750.27,3,Saving Account
1009655,14959,3375.63,6,Saving Account
1009658,654,1208.48,4,Saving Account
1009660,5352,1133.54,1,Saving Account
1009661,7778,792.14,7,Saving Account
1009663,11516,1625.36,6,Saving Account
1009665,11885,1450.5,1,Saving Account
1009665,21752,1450.5,6,Saving Account
1009666,9513,1612.87,7,Saving Account
1009667,479,1100.23,4,Saving Account
1009667,6577,1100.23,1,Saving Account
1009667,17983,1100.23,3,Saving Account
1009668,9941,569.13,6,Saving Account
1009668,9941,569.13,6,Saving Account
1009669,1077,1500.46,7,Saving Account
1009670,17096,1188.21,4,Saving Account
1009672,1538,1338.09,3,Saving Account
1009672,7639,1338.09,4,Saving Account
1009674,18311,1462.99,1,Saving Account
1009675,17164,1375.56,7,Saving Account
1009676,10308,1725.29,6,Saving Account
1009677,10066,1363.07,7,Saving Account
1009678,9797,1487.97,4,Saving Account
1009681,10019,2576.27,4,Saving Account
1009685,5687,1762.76,3,Saving Account
1009685,7855,1762.76,4,Saving Account
1009687,5436,1450.5,6,Saving Account
1009688,1340,3300.69,1,Saving Account
1009692,1520,2975.95,5,Saving Account
1009697,7594,1100.23,6,Saving Account
1009699,3055,3150.81,4,Saving Account
1009704,24327,3475.55,3,Saving Account
1009705,19767,908.72,3,Saving Account
1009712,24078,3425.59,3,Saving Account
1009713,13417,1425.52,6,Saving Account
1009720,21957,3325.67,4,Saving Account
1009722,23602,1662.83,2,Saving Account
1009725,24327,2776.11,3,Saving Account
1009726,15699,2901.01,6,Saving Account
1009732,12079,1487.97,5,Saving Account
1009733,11831,1662.83,3,Saving Account
1009734,17708,1700.31,1,Saving Account
1009736,20062,3525.51,4,Saving Account
1009739,4918,1288.13,1,Saving Account
1009744,21613,1400.54,2,Saving Account
1009747,17664,2601.25,3,Saving Account
1009752,2925,1725.29,2,Saving Account
1009753,23814,3225.75,1,Saving Account
1009755,18895,1413.03,3,Saving Account
1009756,12339,2925.99,5,Saving Account
1009758,20754,2626.23,6,Saving Account
1009759,19280,1662.83,3,Saving Account
1009760,13747,1675.32,1,Saving Account
1009766,1092,2826.07,2,Saving Account
1009769,11451,1225.68,7,Saving Account
1009771,241,950.07,1,Saving Account
1009772,3198,0,2,Saving Account
1009774,8550,2526.31,5,Saving Account
1009776,3129,991.98,7,Saving Account
1009779,3664,3525.51,5,Saving Account
1009784,18058,0,4,Saving Account
1009785,6162,1275.64,5,Saving Account
1009787,13246,2476.35,6,Saving Account
1009788,17578,1400.54,3,Saving Account
1009793,3213,3325.67,3,Saving Account
1009794,19244,2676.19,4,Saving Account
1009795,11478,1537.93,4,Saving Account
1009796,5701,1050.27,7,Saving Account
1009801,23161,3300.69,5,Saving Account
1009803,1861,1363.07,7,Saving Account
1009804,9200,3375.63,7,Saving Account
1009805,6681,2651.21,6,Saving Account
1009808,17686,1238.17,4,Saving Account
1009812,22754,3275.71,4,Saving Account
1009815,5179,2950.97,6,Saving Account
1009817,4830,1250.66,3,Saving Account
1009819,12890,1787.74,6,Saving Account
1009820,648,1712.8,6,Saving Account
1009822,7443,2301.48,5,Saving Account
1009824,2726,3425.59,1,Saving Account
1009828,10321,3375.63,6,Saving Account
1009831,19500,2776.11,6,Saving Account
1009833,8254,1250.66,1,Saving Account
1009836,5409,1812.72,6,Saving Account
1009839,18340,1350.58,5,Saving Account
1009840,12739,3525.51,4,Saving Account
1009845,7486,3450.57,1,Saving Account
1009849,4369,1425.52,4,Saving Account
1009850,24297,943.83,1,Saving Account
1009850,24297,943.83,1,Saving Account
1009852,1078,3350.65,7,Saving Account
1009853,13310,1675.32,3,Saving Account
1009855,1078,2476.35,7,Saving Account
1009856,8049,0,7,Saving Account
1009858,20173,1625.36,7,Saving Account
1009861,20601,2950.97,7,Saving Account
1009863,14431,1475.48,6,Saving Account
1009864,3365,2576.27,1,Saving Account
1009867,7121,983.66,3,Saving Account
1009868,7176,1108.56,6,Saving Account
1009869,8301,3225.75,7,Saving Account
1009870,12570,3150.81,6,Saving Account
1009874,5427,1537.93,6,Saving Account
1009875,4279,1091.9,2,Saving Account
1009876,7351,1725.29,6,Saving Account
1009878,3046,1675.32,1,Saving Account
1009883,22959,2251.52,4,Saving Account
1009884,16846,3000.93,2,Saving Account
1009885,23616,1300.62,1,Saving Account
1009886,13144,3200.77,5,Saving Account
1009891,13485,1058.6,4,Saving Account
1009899,1924,1612.87,7,Saving Account
1009900,9483,1438.01,7,Saving Account
1009906,16120,0,5,Saving Account
1009910,12792,2701.17,3,Saving Account
1009912,1485,850.15,6,Saving Account
1009912,1485,850.15,6,Saving Account
1009916,12472,842.1,3,Saving Account
1009924,16358,3425.59,6,Saving Account
1009928,11351,1275.64,3,Saving Account
1009931,8160,1525.44,4,Saving Account
1009931,19617,1525.44,3,Saving Account
1009937,21485,3275.71,5,Saving Account
1009939,14493,1675.32,6,Saving Account
1009943,16741,1200.7,7,Saving Account
1009948,22481,2476.35,7,Saving Account
1009951,16497,1487.97,1,Saving Account
1009952,1508,3250.73,1,Saving Account
1009954,11859,1650.34,4,Saving Account
1009957,3859,1116.88,7,Saving Account
1009958,9841,3175.79,7,Saving Account
1009959,15852,1100.23,6,Saving Account
1009960,7712,1612.87,2,Saving Account
1009963,20541,3475.55,6,Saving Account
1009965,10136,1700.31,1,Saving Account
1009966,13579,1462.99,6,Saving Account
1009968,23610,3350.65,2,Saving Account
1009970,7694,1612.87,7,Saving Account
1009976,3920,3125.83,6,Saving Account
1009983,6648,1338.09,1,Saving Account
1009987,3088,1462.99,5,Saving Account
1009991,8195,2426.39,7,Saving Account
1009993,19485,3550.49,3,Saving Account
1009996,9307,1650.34,2,Saving Account
1010000,12978,1650.34,6,Saving Account
1010001,13695,892.06,1,Saving Account
1010003,3908,3325.67,7,Saving Account
1010007,11122,2251.52,3,Saving Account
1010010,379,3275.71,1,Saving Account
1010011,7658,3075.87,2,Saving Account
1010019,4709,2751.13,3,Saving Account
1010020,11129,2726.15,5,Saving Account
1010021,22124,2576.27,4,Saving Account
1010022,7347,2726.15,7,Saving Account
1010023,14123,1175.17,2,Saving Account
1010024,15380,1113.27,1,Saving Account
1010025,20232,1213.19,5,Saving Account
1010027,5845,3025.91,7,Saving Account
1010028,18314,1400.54,7,Saving Account
1010030,1810,1537.93,1,Saving Account
1010039,5225,625.33,4,Saving Account
1010039,17916,625.33,3,Saving Account
1010040,15254,942.02,6,Saving Account
1010041,23758,800.19,2,Saving Account
1010041,23758,800.19,2,Saving Account
1010043,18955,1108.56,7,Saving Account
1010050,2571,831.42,6,Saving Account
1010050,14323,831.42,2,Saving Account
1010051,5611,3350.65,6,Saving Account
1010054,10604,1238.17,1,Saving Account
1010055,9938,867.08,4,Saving Account
1010059,21038,1225.68,4,Saving Account
1010062,21912,2851.05,6,Saving Account
1010065,3316,3250.73,6,Saving Account
1010071,8966,3350.65,1,Saving Account
1010072,2546,1662.83,3,Saving Account
1010072,13221,1662.83,3,Saving Account
1010073,18313,1350.58,5,Saving Account
1010073,21147,1350.58,2,Saving Account
1010075,2941,1363.07,5,Saving Account
1010077,8966,3450.57,1,Saving Account
1010084,15598,2851.05,7,Saving Account
1010086,7484,1787.74,3,Saving Account
1010091,17474,2251.52,1,Saving Account
1010092,1681,850.43,3,Saving Account
1010096,1789,3300.69,6,Saving Account
1010097,2855,3225.75,2,Saving Account
1010099,9018,2726.15,3,Saving Account
1010107,6960,2751.13,6,Saving Account
1010113,10515,1413.03,4,Saving Account
1010113,22626,1413.03,3,Saving Account
1010114,170,2851.05,3,Saving Account
1010115,1536,850.15,7,Saving Account
1010117,11944,1058.6,3,Saving Account
1010119,10190,1263.15,6,Saving Account
1010119,13949,1263.15,1,Saving Account
1010123,4222,3425.59,3,Saving Account
1010125,16234,1562.91,6,Saving Account
1010126,2743,1750.27,7,Saving Account
1010134,8404,694.03,6,Saving Account
1010134,18164,694.03,5,Saving Account
1010135,12439,3200.77,7,Saving Account
1010140,8587,3175.79,3,Saving Account
1010141,19329,1662.83,7,Saving Account
1010143,21348,892.06,3,Saving Account
1010144,16326,3375.63,2,Saving Account
1010145,5142,1712.8,4,Saving Account
1010145,18115,1712.8,7,Saving Account
1010146,21764,3375.63,1,Saving Account
1010147,10540,733.85,4,Saving Account
1010148,16269,3575.47,4,Saving Account
1010149,3260,1475.48,2,Saving Account
1010159,18402,1375.56,3,Saving Account
1010159,23243,1375.56,2,Saving Account
1010161,10951,3575.47,5,Saving Account
1010164,4304,3125.83,3,Saving Account
1010168,7205,1537.93,1,Saving Account
1010168,22071,1537.93,1,Saving Account
1010169,5266,1083.58,5,Saving Account
1010172,18076,1138.25,3,Saving Account
1010175,15495,925.37,4,Saving Account
1010177,20948,2776.11,7,Saving Account
1010179,18593,3200.77,3,Saving Account
1010185,4032,1050.27,7,Saving Account
1010188,15849,1200.7,2,Saving Account
1010190,107,1575.4,1,Saving Account
1010195,17853,2251.52,3,Saving Account
1010200,9869,1313.11,1,Saving Account
1010202,20180,2751.13,2,Saving Account
1010203,4991,1662.83,4,Saving Account
1010203,4991,1662.83,4,Saving Account
1010209,13150,3025.91,3,Saving Account
1010210,3980,2576.27,4,Saving Account
1010211,19365,2476.35,2,Saving Account
1010212,21495,2251.52,3,Saving Account
1010217,8737,875.41,4,Saving Account
1010230,5476,3175.79,3,Saving Account
1010240,20398,2751.13,3,Saving Account
1010247,14463,3450.57,3,Saving Account
1010248,11713,2901.01,4,Saving Account
1010249,14791,1562.91,3,Saving Account
1010251,20098,3450.57,1,Saving Account
1010254,23506,1662.83,1,Saving Account
1010258,12768,3000.93,1,Saving Account
1010261,9970,2576.27,4,Saving Account
1010267,12317,2776.11,5,Saving Account
1010272,18758,1300.62,2,Saving Account
1010273,13167,2376.43,1,Saving Account
1010275,3811,687.78,2,Saving Account
1010275,22914,687.78,2,Saving Account
1010276,17309,1083.58,5,Saving Account
1010277,4360,3350.65,5,Saving Account
1010278,443,1637.85,1,Saving Account
1010282,13983,3650.41,2,Saving Account
1010283,17158,1700.31,1,Saving Account
1010288,10152,758.83,1,Saving Account
1010289,16160,2551.29,6,Saving Account
1010293,11908,2576.27,6,Saving Account
1010294,19228,1675.32,6,Saving Account
1010296,14172,1475.48,5,Saving Account
1010299,21341,3125.83,4,Saving Account
1010303,15776,1725.29,7,Saving Account
1010306,9102,3475.55,3,Saving Account
1010307,22608,3150.81,2,Saving Account
1010311,19835,1413.03,3,Saving Account
1010312,1511,3325.67,4,Saving Account
1010315,11533,1512.95,3,Saving Account
1010318,1842,731.5,5,Saving Account
1010318,18238,731.5,7,Saving Account
1010319,20661,1191.82,1,Saving Account
1010325,3877,2925.99,7,Saving Account
1010329,13443,3425.59,6,Saving Account
1010330,8534,2776.11,3,Saving Account
1010331,13050,3450.57,6,Saving Account
1010334,17530,3325.67,6,Saving Account
1010336,14956,800.19,1,Saving Account
1010336,14956,800.19,1,Saving Account
1010337,16831,3325.67,1,Saving Account
1010340,17338,1812.72,7,Saving Account
1010345,1794,3000.93,7,Saving Account
1010346,22328,1263.15,5,Saving Account
1010347,11071,806.44,2,Saving Account
1010347,23603,806.44,2,Saving Account
1010353,10845,1438.01,2,Saving Account
1010355,8252,2901.01,1,Saving Account
1010358,8207,3475.55,7,Saving Account
1010362,8119,2726.15,6,Saving Account
1010365,9015,1475.48,6,Saving Account
1010366,21260,1338.09,3,Saving Account
1010369,1185,3425.59,5,Saving Account
1010371,17118,1325.6,3,Saving Account
1010372,3353,1712.8,5,Saving Account
1010376,4599,3350.65,3,Saving Account
1010379,12371,1600.38,4,Saving Account
1010388,2614,0,3,Saving Account
1010391,137,908.72,5,Saving Account
1010394,20421,900.39,1,Saving Account
1010399,14389,1125.21,4,Saving Account
1010400,13252,1388.05,1,Saving Account
1010400,22950,1388.05,5,Saving Account
1010403,3277,1612.87,3,Saving Account
1010405,3484,0,5,Saving Account
1010409,19663,1325.6,1,Saving Account
1010411,7478,1363.07,3,Saving Account
1010415,10997,1100.23,3,Saving Account
1010416,11207,3250.73,4,Saving Account
1010417,1334,3450.57,4,Saving Account
1010418,21733,925.37,1,Saving Account
1010423,8943,2551.29,1,Saving Account
1010426,6486,1562.91,4,Saving Account
1010427,9957,1562.91,4,Saving Account
1010427,11337,1562.91,7,Saving Account
1010428,15077,1750.27,1,Saving Account
1010428,21219,1750.27,4,Saving Account
1010429,20285,1275.64,1,Saving Account
1010429,20285,1275.64,1,Saving Account
1010433,9980,1325.05,2,Saving Account
1010434,2515,3500.53,4,Saving Account
1010439,4622,1091.9,3,Saving Account
1010441,18117,0,7,Saving Account
1010442,17545,3325.67,4,Saving Account
1010443,2292,1625.36,7,Saving Account
1010446,2122,3250.73,1,Saving Account
1010447,2767,1487.97,6,Saving Account
1010450,20530,1075.25,6,Saving Account
1010451,898,991.98,2,Saving Account
1010454,22420,1338.09,3,Saving Account
1010455,9560,1575.4,6,Saving Account
1010461,1771,750.51,4,Saving Account
1010462,11806,1000.31,3,Saving Account
1010464,6860,1775.25,3,Saving Account
